trt,LeftBoundary,RightBoundary,SurvProb,FailProb,IMStderr,LagrangeMult,SurvProb_LCL,SurvProb_UCL,ConfType
0,1.3266534921,1.3333130314,0.6441340949,0.3558659051,0.0387129934,3.8480764193,0.5682580221,0.7200101676,LINEAR
0,1.3363437873,1.3415712132,0.5623686964,0.4376313036,0.0381250634,0,0.4876449454,0.6370924475,LINEAR
0,1.3884456838,1.3898988309,0.5623686964,0.4376313036,0.0381250634,7.1809646613,0.4876449454,0.6370924475,LINEAR
0,1.4125512218,1.4192340614,0.5623686964,0.4376313036,0.0381250634,13.624433379,0.4876449454,0.6370924475,LINEAR
0,1.4229523796,1.4276067386,0.5623686964,0.4376313036,0.0381250634,10.57486716,0.4876449454,0.6370924475,LINEAR
0,1.439361535,1.4399926839,0.5623686964,0.4376313036,0.0381250634,17.319783799,0.4876449454,0.6370924475,LINEAR
0,1.4549399548,1.4555138602,0.5623686964,0.4376313036,0.0381250634,13.439149012,0.4876449454,0.6370924475,LINEAR
0,1.4947744869,1.5068126334,0.5623686964,0.4376313036,0.0381250634,22.694560921,0.4876449454,0.6370924475,LINEAR
0,1.5378575876,1.5420478672,0.5623686964,0.4376313036,0.0381250634,17.124477723,0.4876449454,0.6370924475,LINEAR
0,1.5712783362,1.571415908,0.5623686964,0.4376313036,0.0381250634,21.252372664,0.4876449454,0.6370924475,LINEAR
0,1.5809903095,1.5891703701,0.5623686964,0.4376313036,0.0381250634,21.759208303,0.4876449454,0.6370924475,LINEAR
0,1.6351393947,1.6401220222,0.5623686964,0.4376313036,0.0381250634,7.0956506623,0.4876449454,0.6370924475,LINEAR
0,1.6526901859,1.6561960447,0.5623686964,0.4376313036,0.0381250634,4.590284458,0.4876449454,0.6370924475,LINEAR
0,1.6954304231,1.7012995365,0.5623686964,0.4376313036,0.0381250634,6.6223411512,0.4876449454,0.6370924475,LINEAR
0,1.7432742604,1.7547252253,0.4939403664,0.5060596336,0.038722917,0,0.4180448438,0.5698358891,LINEAR
0,1.7619468877,1.7819951483,0.4939403664,0.5060596336,0.038722917,5.9454440334,0.4180448438,0.5698358891,LINEAR
