trt,LeftBoundary,RightBoundary,SurvProb,FailProb,IMStderr,LagrangeMult,SurvProb_LCL,SurvProb_UCL,ConfType
1,2.4847019938,2.4900762797,0.3348601976,0.6651398024,0.0358953318,0.695721907,0.26450664,0.4052137551,LINEAR
1,2.4952794163,2.5112796103,0.1684199013,0.8315800987,0.0326439073,0,0.1044390186,0.232400784,LINEAR
1,2.533860879,2.5354672197,0.1684199013,0.8315800987,0.0326439073,2.0058258346,0.1044390186,0.232400784,LINEAR
1,2.6329457344,2.6666763683,0.1405424866,0.8594575134,0.0305578362,0,0.0806502283,0.200434745,LINEAR
1,2.7145017155,2.7153295618,0.1405424866,0.8594575134,0.0305578362,0.6564509392,0.0806502283,0.200434745,LINEAR
1,2.7944891051,2.8019669348,0.1405424866,0.8594575134,0.0305578362,1.1062514199,0.0806502283,0.200434745,LINEAR
1,2.8166154303,2.8314562464,0.1405424866,0.8594575134,0.0305578362,0.973344406,0.0806502283,0.200434745,LINEAR
1,2.9335807107,2.9371751078,0.080210391,0.919789609,0.0249789744,0,0.0312525008,0.1291682812,LINEAR
1,2.9701046543,2.9712384118,0.0391437424,0.9608562576,0.0154483184,0,0.0088655948,0.06942189,LINEAR
1,3.0794374166,3.0871287155,0.0391437424,0.9608562576,0.0154483184,2.2475460727,0.0088655948,0.06942189,LINEAR
1,3.3113665162,3.3115911263,0.0391437424,0.9608562576,0.0154483184,2.3450672079,0.0088655948,0.06942189,LINEAR
1,3.8273963369,3.920483094,0,1,0,0,0,0,LINEAR
