trt,LeftBoundary,RightBoundary,SurvProb,FailProb,IMStderr,LagrangeMult,SurvProb_LCL,SurvProb_UCL,ConfType
1,3.1715521874,3.1744676991,0.2597230696,0.7402769304,0.0361536161,11.081306809,0.1888632841,0.330582855,LINEAR
1,3.2069996395,3.2513353554,0.2597230696,0.7402769304,0.0361536161,1.6254436226,0.1888632841,0.330582855,LINEAR
1,3.26627089,3.2873638952,0.1603429792,0.8396570208,0.0294126768,0,0.1026951919,0.2179907665,LINEAR
1,3.3289076341,3.3331247628,0.1440294018,0.8559705982,0.0271040019,0,0.0909065343,0.1971522693,LINEAR
1,3.4883259435,3.4983985213,0.1440294018,0.8559705982,0.0271040019,12.116680095,0.0909065343,0.1971522693,LINEAR
1,3.5485583061,3.6212383804,0.1320154061,0.8679845939,0.0252961945,0,0.082435776,0.1815950363,LINEAR
1,3.815718331,3.8245855085,0.1320154061,0.8679845939,0.0252961945,18.19156127,0.082435776,0.1815950363,LINEAR
1,3.9069451822,3.9134958642,0.1320154061,0.8679845939,0.0252961945,15.774470678,0.082435776,0.1815950363,LINEAR
1,3.9743987995,4.0006345428,0.1320154061,0.8679845939,0.0252961945,15.050107058,0.082435776,0.1815950363,LINEAR
1,4.1021727229,4.1836468025,0.1320154061,0.8679845939,0.0252961945,4.3573555359,0.082435776,0.1815950363,LINEAR
1,4.2143036425,4.220244899,0.1320154061,0.8679845939,0.0252961945,2.121090025,0.082435776,0.1815950363,LINEAR
1,4.3275993248,4.3416592112,0.1320154061,0.8679845939,0.0252961945,5.1204977723,0.082435776,0.1815950363,LINEAR
1,4.3548148643,4.404980248,0.1059910276,0.8940089724,0.0278818812,0,0.0513435447,0.1606385104,LINEAR
1,4.5671617199,4.5827360783,0.0939366465,0.9060633535,0.0283806066,0,0.0383116797,0.1495616133,LINEAR
1,5.0457625551,5.0498378649,0.0939366465,0.9060633535,0.0283806066,0.6309094788,0.0383116797,0.1495616133,LINEAR
1,5.347760492,5.9382752404,0,1,0,0,0,0,LINEAR
