strata,trt,LeftBoundary,RightBoundary,SurvProb,FailProb,IMStderr,LagrangeMult,SurvProb_LCL,SurvProb_UCL,ConfType
S2,1,1.7248661919,1.7255826331,0.4761076709,0.5238923291,0.0376839741,7.2893507032,0.4022484389,0.5499669029,LINEAR
S2,1,1.7790026511,1.7825813726,0.4761076709,0.5238923291,0.0376839741,10.624867048,0.4022484389,0.5499669029,LINEAR
S2,1,1.7868713909,1.7973262602,0.4761076709,0.5238923291,0.0376839741,8.3906811423,0.4022484389,0.5499669029,LINEAR
S2,1,1.8040973051,1.8114644503,0.4358641331,0.5641358669,0.0365932903,0,0.364142602,0.5075856642,LINEAR
S2,1,1.8879214283,1.8904057354,0.4358641331,0.5641358669,0.0365932903,9.1364759065,0.364142602,0.5075856642,LINEAR
S2,1,1.9077442898,1.913323909,0.4358641331,0.5641358669,0.0365932903,12.160050842,0.364142602,0.5075856642,LINEAR
S2,1,1.9314279924,1.9419607585,0.4358641331,0.5641358669,0.0365932903,6.8626061206,0.364142602,0.5075856642,LINEAR
S2,1,1.945629999,1.9463959215,0.4358641331,0.5641358669,0.0365932903,6.0231559917,0.364142602,0.5075856642,LINEAR
S2,1,1.9567477824,1.974374114,0.4358641331,0.5641358669,0.0365932903,6.369088,0.364142602,0.5075856642,LINEAR
S2,1,2.0210826602,2.0272404518,0.4358641331,0.5641358669,0.0365932903,22.444452554,0.364142602,0.5075856642,LINEAR
S2,1,2.0302479626,2.0373496823,0.4358641331,0.5641358669,0.0365932903,7.7274074534,0.364142602,0.5075856642,LINEAR
S2,1,2.0498310807,2.0520149748,0.4358641331,0.5641358669,0.0365932903,7.3699204776,0.364142602,0.5075856642,LINEAR
S2,1,2.1086917035,2.1115122432,0.4358641331,0.5641358669,0.0365932903,20.249906965,0.364142602,0.5075856642,LINEAR
S2,1,2.1568259569,2.1578218201,0.4358641331,0.5641358669,0.0365932903,20.307748098,0.364142602,0.5075856642,LINEAR
S2,1,2.2382704495,2.26411869,0.4358641331,0.5641358669,0.0365932903,7.5657494934,0.364142602,0.5075856642,LINEAR
S2,1,2.3493099096,2.3595070675,0.4358641331,0.5641358669,0.0365932903,1.7146563482,0.364142602,0.5075856642,LINEAR
S2,1,2.3818277391,2.4263608576,0.3874316057,0.6125683943,0.0365466976,0,0.3158013947,0.4590618168,LINEAR
S2,1,2.4382233825,2.4411499751,0.3874316057,0.6125683943,0.0365466976,11.218457461,0.3158013947,0.4590618168,LINEAR
S2,1,2.4716069209,2.4863350735,0.3874316057,0.6125683943,0.0365466976,9.197968566,0.3158013947,0.4590618168,LINEAR
S2,1,2.495276914,2.5166624416,0.3874316057,0.6125683943,0.0365466976,4.0261129025,0.3158013947,0.4590618168,LINEAR
S2,1,2.5230452181,2.534272633,0.3790163952,0.6209836048,0.0363742188,0,0.3077242364,0.4503085541,LINEAR
S2,1,2.5656228871,2.5971885472,0.3790163952,0.6209836048,0.0363742188,13.021828448,0.3077242364,0.4503085541,LINEAR
S2,1,2.6178226396,2.6484359935,0.3790163952,0.6209836048,0.0363742188,14.191434027,0.3077242364,0.4503085541,LINEAR
S2,1,2.8155021719,2.8180974829,0.3790163952,0.6209836048,0.0363742188,0.7453453217,0.3077242364,0.4503085541,LINEAR
S2,1,2.8839374292,2.9294996787,0.3790163952,0.6209836048,0.0363742188,16.730495438,0.3077242364,0.4503085541,LINEAR
S2,1,2.9375952133,2.9564297143,0.3790163952,0.6209836048,0.0363742188,17.299403673,0.3077242364,0.4503085541,LINEAR
S2,1,3.1069713766,3.1129768751,0.2574693013,0.7425306987,0.0337748766,0,0.1912717596,0.323666843,LINEAR
S2,1,3.1396749835,3.1400948311,0.2574693013,0.7425306987,0.0337748766,3.2930967957,0.1912717596,0.323666843,LINEAR
S2,1,3.1532686041,3.1554715586,0.2574693013,0.7425306987,0.0337748766,10.521169032,0.1912717596,0.323666843,LINEAR
S2,1,3.2237771493,3.2274907147,0.2347352311,0.7652647689,0.0319955106,0,0.1720251827,0.2974452796,LINEAR
S2,1,3.3003695947,3.316638288,0.2347352311,0.7652647689,0.0319955106,2.0776747942,0.1720251827,0.2974452796,LINEAR
S2,1,3.5886667762,3.6061144438,0.2347352311,0.7652647689,0.0319955106,10.64492571,0.1720251827,0.2974452796,LINEAR
S2,1,3.6545505696,3.6766782603,0.2347352311,0.7652647689,0.0319955106,11.356742647,0.1720251827,0.2974452796,LINEAR
S2,1,3.807993202,3.8100089034,0.2347352311,0.7652647689,0.0319955106,7.8084406614,0.1720251827,0.2974452796,LINEAR
S2,1,4.0218379786,4.0311320768,0.2044090013,0.7955909987,0.0337719067,0,0.1382172806,0.2706007221,LINEAR
S2,1,4.1711036609,4.223043431,0.1895082211,0.8104917789,0.0338835358,0,0.1230977113,0.2559187309,LINEAR
S2,1,4.3862629402,4.4347497271,0.1895082211,0.8104917789,0.0338835358,0.0000152234,0.1230977113,0.2559187309,LINEAR
S2,1,4.4916588785,4.5510006505,0.1716457621,0.8283542379,0.0368883357,0,0.0993459526,0.2439455716,LINEAR
S2,1,4.921358922,5.5309960949,0,1,0,0,0,0,LINEAR
